Year,Country,Item,Rainfall (mm),Temperature (Celsius),Pesticides (tonnes),Yield (hg/ha)
2005,Sri Lanka,Maize,1663.0331999999999,27.214483333333334,1742,14713
2005,Sri Lanka,Potatoes,1663.0331999999999,27.214483333333334,1742,141622
2005,Sri Lanka,Sweet potatoes,1663.0331999999999,27.214483333333334,1742,62205
2005,Suriname,Maize,2633.9289,26.531675000000003,402,18421
2005,Suriname,Sweet potatoes,2633.9289,26.531675000000003,402,148367
2005,Sweden,Barley,656.9335,2.932355,2132,42077
2005,Sweden,Carrots and turnips,656.9335,2.932355,2132,557197
2005,Sweden,Cauliflowers and broccoli,656.9335,2.932355,2132,132747
2005,Sweden,Oats,656.9335,2.932355,2132,37292
2005,Sweden,Potatoes,656.9335,2.932355,2132,311070
2005,Sweden,Rye,656.9335,2.932355,2132,52511
2005,Sweden,Wheat,656.9335,2.932355,2132,63334
2005,Switzerland,Barley,1288.4651,6.217944166666666,1388,61344
2005,Switzerland,Carrots and turnips,1288.4651,6.217944166666666,1388,390788
2005,Switzerland,Cauliflowers and broccoli,1288.4651,6.217944166666666,1388,113338
2005,Switzerland,Garlic,1288.4651,6.217944166666666,1388,90000
2005,Switzerland,Hops,1288.4651,6.217944166666666,1388,17273
2005,Switzerland,Maize,1288.4651,6.217944166666666,1388,96497
2005,Switzerland,Oats,1288.4651,6.217944166666666,1388,51864
2005,Switzerland,"Onions, shallots, green",1288.4651,6.217944166666666,1388,174400
2005,Switzerland,Potatoes,1288.4651,6.217944166666666,1388,387450
2005,Switzerland,Rye,1288.4651,6.217944166666666,1388,56052
2005,Switzerland,Wheat,1288.4651,6.217944166666666,1388,57316
2005,Tajikistan,Barley,520.45473,4.221793333333333,235,15102
2005,Tajikistan,Carrots and turnips,520.45473,4.221793333333333,235,260000
2005,Tajikistan,Garlic,520.45473,4.221793333333333,235,133333
2005,Tajikistan,Maize,520.45473,4.221793333333333,235,40471
2005,Tajikistan,Oats,520.45473,4.221793333333333,235,11007
2005,Tajikistan,Potatoes,520.45473,4.221793333333333,235,196227
2005,Tajikistan,Rye,520.45473,4.221793333333333,235,16310
2005,Tajikistan,Wheat,520.45473,4.221793333333333,235,19603
2005,Thailand,Barley,1534.41623,27.12239166666667,43831,20317
2005,Thailand,Cauliflowers and broccoli,1534.41623,27.12239166666667,43831,140461
2005,Thailand,Garlic,1534.41623,27.12239166666667,43831,63334
2005,Thailand,Ginger,1534.41623,27.12239166666667,43831,177018
2005,Thailand,Maize,1534.41623,27.12239166666667,43831,38161
2005,Thailand,"Onions, shallots, green",1534.41623,27.12239166666667,43831,122978
2005,Thailand,Potatoes,1534.41623,27.12239166666667,43831,151076
2005,Thailand,Wheat,1534.41623,27.12239166666667,43831,7759
2005,Togo,Maize,1097.89637,27.698083333333333,203,11577
2005,Togo,Sweet potatoes,1097.89637,27.698083333333333,203,30252
2005,Tonga,Sweet potatoes,1401.725,25.29886666666667,11,119167
2005,Trinidad and Tobago,Cauliflowers and broccoli,1834.0875,26.704283333333333,136,69091
2005,Trinidad and Tobago,Ginger,1834.0875,26.704283333333333,136,8111
2005,Trinidad and Tobago,Maize,1834.0875,26.704283333333333,136,23462
2005,Trinidad and Tobago,Sweet potatoes,1834.0875,26.704283333333333,136,38571
2005,Tunisia,Barley,257.00302,20.075715833333334,972,9898
2005,Tunisia,Carrots and turnips,257.00302,20.075715833333334,972,114314
2005,Tunisia,Cauliflowers and broccoli,257.00302,20.075715833333334,972,172414
2005,Tunisia,Garlic,257.00302,20.075715833333334,972,46667
2005,Tunisia,Oats,257.00302,20.075715833333334,972,2694
2005,Tunisia,"Onions, shallots, green",257.00302,20.075715833333334,972,187838
2005,Tunisia,Potatoes,257.00302,20.075715833333334,972,123604
2005,Tunisia,Wheat,257.00302,20.075715833333334,972,16918
2005,Turkey,Barley,565.2334,11.587158333333333,40332,26168
2005,Turkey,Carrots and turnips,565.2334,11.587158333333333,40332,404037
2005,Turkey,Cauliflowers and broccoli,565.2334,11.587158333333333,40332,204032
2005,Turkey,Garlic,565.2334,11.587158333333333,40332,82289
2005,Turkey,Maize,565.2334,11.587158333333333,40332,70000
2005,Turkey,Oats,565.2334,11.587158333333333,40332,20317
2005,Turkey,"Onions, shallots, green",565.2334,11.587158333333333,40332,149466
2005,Turkey,Potatoes,565.2334,11.587158333333333,40332,266540
2005,Turkey,Rye,565.2334,11.587158333333333,40332,20928
2005,Turkey,Wheat,565.2334,11.587158333333333,40332,23309
2005,Turkmenistan,Barley,169.47528,16.213885833333332,9712,10000
2005,Turkmenistan,Carrots and turnips,169.47528,16.213885833333332,9712,322222
2005,Turkmenistan,Garlic,169.47528,16.213885833333332,9712,71429
2005,Turkmenistan,Maize,169.47528,16.213885833333332,9712,9412
2005,Turkmenistan,Potatoes,169.47528,16.213885833333332,9712,219847
2005,Turkmenistan,Wheat,169.47528,16.213885833333332,9712,31489
2005,Uganda,Ginger,897.525,24.017025,88,28571
2005,Uganda,Maize,897.525,24.017025,88,15859
2005,Uganda,Potatoes,897.525,24.017025,88,68023
2005,Uganda,Sweet potatoes,897.525,24.017025,88,44136
2005,Uganda,Wheat,897.525,24.017025,88,16667
2005,Ukraine,Barley,602.6722,8.998454166666667,23022,20631
2005,Ukraine,Buckwheat,602.6722,8.998454166666667,23022,6933
2005,Ukraine,Carrots and turnips,602.6722,8.998454166666667,23022,162544
2005,Ukraine,Cauliflowers and broccoli,602.6722,8.998454166666667,23022,97778
2005,Ukraine,Garlic,602.6722,8.998454166666667,23022,76230
2005,Ukraine,Hops,602.6722,8.998454166666667,23022,4923
2005,Ukraine,Maize,602.6722,8.998454166666667,23022,43185
2005,Ukraine,Oats,602.6722,8.998454166666667,23022,17571
2005,Ukraine,"Onions, shallots, green",602.6722,8.998454166666667,23022,90526
2005,Ukraine,Potatoes,602.6722,8.998454166666667,23022,128388
2005,Ukraine,Rye,602.6722,8.998454166666667,23022,17313
2005,Ukraine,Wheat,602.6722,8.998454166666667,23022,28457
2005,United Republic of Tanzania,Barley,756.98443,23.417308333333335,1,22500
2005,United Republic of Tanzania,Buckwheat,756.98443,23.417308333333335,1,8750
2005,United Republic of Tanzania,Garlic,756.98443,23.417308333333335,1,49393
2005,United Republic of Tanzania,Ginger,756.98443,23.417308333333335,1,22222
2005,United Republic of Tanzania,Maize,756.98443,23.417308333333335,1,10071
2005,United Republic of Tanzania,Potatoes,756.98443,23.417308333333335,1,51672
2005,United Republic of Tanzania,Sweet potatoes,756.98443,23.417308333333335,1,30160
2005,United Republic of Tanzania,Wheat,756.98443,23.417308333333335,1,28838
2005,Uruguay,Barley,1393.1273999999999,18.016724999999997,9232,31024
2005,Uruguay,Carrots and turnips,1393.1273999999999,18.016724999999997,9232,128826
2005,Uruguay,Garlic,1393.1273999999999,18.016724999999997,9232,40457
2005,Uruguay,Maize,1393.1273999999999,18.016724999999997,9232,41419
2005,Uruguay,Oats,1393.1273999999999,18.016724999999997,9232,15000
2005,Uruguay,Potatoes,1393.1273999999999,18.016724999999997,9232,189330
2005,Uruguay,Sweet potatoes,1393.1273999999999,18.016724999999997,9232,94286
2005,Uruguay,Wheat,1393.1273999999999,18.016724999999997,9232,29704
2005,Vanuatu,Maize,2775.2919,24.330433333333332,131,5308
2005,Yemen,Barley,157.85772,23.892308333333332,787,6139
2005,Yemen,Carrots and turnips,157.85772,23.892308333333332,787,99708
2005,Yemen,Garlic,157.85772,23.892308333333332,787,45053
2005,Yemen,Maize,157.85772,23.892308333333332,787,8079
2005,Yemen,Potatoes,157.85772,23.892308333333332,787,126936
2005,Yemen,Sweet potatoes,157.85772,23.892308333333332,787,83333
2005,Yemen,Wheat,157.85772,23.892308333333332,787,13134
2005,Zambia,Barley,797.97982,23.368183333333334,1670,8929
2005,Zambia,Maize,797.97982,23.368183333333334,1670,18594
2005,Zambia,Potatoes,797.97982,23.368183333333334,1670,144245
2005,Zambia,Sweet potatoes,797.97982,23.368183333333334,1670,29828
2005,Zambia,Wheat,797.97982,23.368183333333334,1670,62104
2005,Zimbabwe,Barley,576.87696,22.940683333333336,3129,53750
2005,Zimbabwe,Carrots and turnips,576.87696,22.940683333333336,3129,98462
2005,Zimbabwe,Cauliflowers and broccoli,576.87696,22.940683333333336,3129,126176
2005,Zimbabwe,Garlic,576.87696,22.940683333333336,3129,44242
2005,Zimbabwe,Maize,576.87696,22.940683333333336,3129,6195
2005,Zimbabwe,Oats,576.87696,22.940683333333336,3129,20588
2005,Zimbabwe,Potatoes,576.87696,22.940683333333336,3129,121582
2005,Zimbabwe,Sweet potatoes,576.87696,22.940683333333336,3129,23787
2005,Zimbabwe,Wheat,576.87696,22.940683333333336,3129,35000
2006,Albania,Barley,980.6882,11.772879166666668,376,27586
2006,Albania,Carrots and turnips,980.6882,11.772879166666668,376,222456
2006,Albania,Cauliflowers and broccoli,980.6882,11.772879166666668,376,222917
2006,Albania,Garlic,980.6882,11.772879166666668,376,223283
2006,Albania,Hops,980.6882,11.772879166666668,376,6667
2006,Albania,Maize,980.6882,11.772879166666668,376,50111
2006,Albania,Oats,980.6882,11.772879166666668,376,16897
2006,Albania,"Onions, shallots, green",980.6882,11.772879166666668,376,223138
2006,Albania,Potatoes,980.6882,11.772879166666668,376,170745
2006,Albania,Rye,980.6882,11.772879166666668,376,19274
2006,Albania,Wheat,980.6882,11.772879166666668,376,30787
2006,Algeria,Barley,96.18307,23.670150000000003,2504,15215
2006,Algeria,Carrots and turnips,96.18307,23.670150000000003,2504,140168
2006,Algeria,Cauliflowers and broccoli,96.18307,23.670150000000003,2504,132096
2006,Algeria,Garlic,96.18307,23.670150000000003,2504,46806
2006,Algeria,Maize,96.18307,23.670150000000003,2504,65668
2006,Algeria,Oats,96.18307,23.670150000000003,2504,11861
2006,Algeria,"Onions, shallots, green",96.18307,23.670150000000003,2504,100000
2006,Algeria,Potatoes,96.18307,23.670150000000003,2504,220689
2006,Algeria,Wheat,96.18307,23.670150000000003,2504,15068
2006,Angola,Maize,1076.9173799999999,22.03115,40,4687
2006,Angola,"Onions, shallots, green",1076.9173799999999,22.03115,40,15440
2006,Angola,Potatoes,1076.9173799999999,22.03115,40,52148
2006,Angola,Sweet potatoes,1076.9173799999999,22.03115,40,44240
2006,Angola,Wheat,1076.9173799999999,22.03115,40,10000
2006,Antigua and Barbuda,Carrots and turnips,3193.1105000000002,26.111225,8,38769
2006,Antigua and Barbuda,Maize,3193.1105000000002,26.111225,8,16250
2006,Antigua and Barbuda,Sweet potatoes,3193.1105000000002,26.111225,8,62500
2006,Argentina,Barley,559.3355,14.863774166666666,149565,37574
2006,Argentina,Carrots and turnips,559.3355,14.863774166666666,149565,239688
2006,Argentina,Garlic,559.3355,14.863774166666666,149565,87423
2006,Argentina,Hops,559.3355,14.863774166666666,149565,12041
2006,Argentina,Maize,559.3355,14.863774166666666,149565,59030
2006,Argentina,Oats,559.3355,14.863774166666666,149565,15308
2006,Argentina,Potatoes,559.3355,14.863774166666666,149565,285828
2006,Argentina,Rye,559.3355,14.863774166666666,149565,11533
2006,Argentina,Sweet potatoes,559.3355,14.863774166666666,149565,143478
2006,Argentina,Wheat,559.3355,14.863774166666666,149565,25302
2006,Armenia,Barley,541.6058,8.0295825,228,10015
2006,Armenia,Carrots and turnips,541.6058,8.0295825,228,160460
2006,Armenia,Cauliflowers and broccoli,541.6058,8.0295825,228,300983
2006,Armenia,Garlic,541.6058,8.0295825,228,108981
2006,Armenia,Maize,541.6058,8.0295825,228,33271
2006,Armenia,Oats,541.6058,8.0295825,228,10884
2006,Armenia,Potatoes,541.6058,8.0295825,228,163418
2006,Armenia,Rye,541.6058,8.0295825,228,14819
2006,Armenia,Wheat,541.6058,8.0295825,228,14627
2006,Australia,Barley,459.90765,21.909516666666665,35900,21521
2006,Australia,Carrots and turnips,459.90765,21.909516666666665,35900,419640
2006,Australia,Cauliflowers and broccoli,459.90765,21.909516666666665,35900,132351
2006,Australia,Hops,459.90765,21.909516666666665,35900,24489
2006,Australia,Maize,459.90765,21.909516666666665,35900,53856
2006,Australia,Oats,459.90765,21.909516666666665,35900,18145
2006,Australia,Potatoes,459.90765,21.909516666666665,35900,354317
2006,Australia,Rye,459.90765,21.909516666666665,35900,5714
2006,Australia,Sweet potatoes,459.90765,21.909516666666665,35900,278748
2006,Australia,Wheat,459.90765,21.909516666666665,35900,20213
2006,Austria,Barley,1091.147,7.142133333333333,3416,44276
2006,Austria,Carrots and turnips,1091.147,7.142133333333333,3416,541761
2006,Austria,Cauliflowers and broccoli,1091.147,7.142133333333333,3416,286774
2006,Austria,Garlic,1091.147,7.142133333333333,3416,100870
2006,Austria,Hops,1091.147,7.142133333333333,3416,15510
2006,Austria,Maize,1091.147,7.142133333333333,3416,96370
2006,Austria,Oats,1091.147,7.142133333333333,3416,37318
2006,Austria,Potatoes,1091.147,7.142133333333333,3416,298641
2006,Austria,Rye,1091.147,7.142133333333333,3416,34834
2006,Austria,Wheat,1091.147,7.142133333333333,3416,49066
2006,Azerbaijan,Barley,461.29719,12.5969125,149,22218
2006,Azerbaijan,Carrots and turnips,461.29719,12.5969125,149,120584
2006,Azerbaijan,Garlic,461.29719,12.5969125,149,89468
2006,Azerbaijan,Maize,461.29719,12.5969125,149,45777
2006,Azerbaijan,Oats,461.29719,12.5969125,149,17818
2006,Azerbaijan,Potatoes,461.29719,12.5969125,149,149497
2006,Azerbaijan,Rye,461.29719,12.5969125,149,13333
2006,Azerbaijan,Wheat,461.29719,12.5969125,149,26050
2006,Bahrain,Carrots and turnips,82.34493,28.017233333333333,12,280000
2006,Bahrain,Cauliflowers and broccoli,82.34493,28.017233333333333,12,326250
2006,Bahrain,Potatoes,82.34493,28.017233333333333,12,130000
2006,Bangladesh,Barley,2080.5679,25.997575,9413,7843
2006,Bangladesh,Cauliflowers and broccoli,2080.5679,25.997575,9413,92544
2006,Bangladesh,Garlic,2080.5679,25.997575,9413,38371
2006,Bangladesh,Ginger,2080.5679,25.997575,9413,70431
2006,Bangladesh,Maize,2080.5679,25.997575,9413,52998
2006,Bangladesh,Potatoes,2080.5679,25.997575,9413,143848
2006,Bangladesh,Sweet potatoes,2080.5679,25.997575,9413,90254
2006,Bangladesh,Wheat,2080.5679,25.997575,9413,15344
2006,Barbados,Carrots and turnips,2041.5882,26.861575000000002,168,159000
2006,Barbados,Maize,2041.5882,26.861575000000002,168,27000
2006,Barbados,Sweet potatoes,2041.5882,26.861575000000002,168,220100
2006,Belarus,Barley,585.69596,7.1798775,4897,26905
2006,Belarus,Buckwheat,585.69596,7.1798775,4897,6480
2006,Belarus,Carrots and turnips,585.69596,7.1798775,4897,218547
2006,Belarus,Garlic,585.69596,7.1798775,4897,105548
2006,Belarus,Maize,585.69596,7.1798775,4897,39390
2006,Belarus,Oats,585.69596,7.1798775,4897,22876
2006,Belarus,Potatoes,585.69596,7.1798775,4897,191956
2006,Belarus,Rye,585.69596,7.1798775,4897,21964
2006,Belarus,Wheat,585.69596,7.1798775,4897,28191
2006,Belgium,Barley,861.1959,11.013439166666666,8244,74957
2006,Belgium,Carrots and turnips,861.1959,11.013439166666666,8244,589000
2006,Belgium,Cauliflowers and broccoli,861.1959,11.013439166666666,8244,195745
2006,Belgium,Hops,861.1959,11.013439166666666,8244,13519
2006,Belgium,Maize,861.1959,11.013439166666666,8244,101929
2006,Belgium,Oats,861.1959,11.013439166666666,8244,50262
2006,Belgium,Potatoes,861.1959,11.013439166666666,8244,385452
2006,Belgium,Rye,861.1959,11.013439166666666,8244,45522
2006,Belgium,Wheat,861.1959,11.013439166666666,8244,82549
2006,Belize,Carrots and turnips,2694.6298,25.698616666666666,770,90000
2006,Belize,Maize,2694.6298,25.698616666666666,770,24879
2006,Belize,"Onions, shallots, green",2694.6298,25.698616666666666,770,225667
2006,Belize,Potatoes,2694.6298,25.698616666666666,770,114804
2006,Belize,Sweet potatoes,2694.6298,25.698616666666666,770,106667
2006,Bhutan,Barley,1775.51191,12.925391666666668,6,13362
2006,Bhutan,Buckwheat,1775.51191,12.925391666666668,6,10832
2006,Bhutan,Carrots and turnips,1775.51191,12.925391666666668,6,41198
2006,Bhutan,Cauliflowers and broccoli,1775.51191,12.925391666666668,6,32840
2006,Bhutan,Garlic,1775.51191,12.925391666666668,6,13057
2006,Bhutan,Ginger,1775.51191,12.925391666666668,6,42296
2006,Bhutan,Maize,1775.51191,12.925391666666668,6,26479
2006,Bhutan,Potatoes,1775.51191,12.925391666666668,6,95728
2006,Bhutan,Wheat,1775.51191,12.925391666666668,6,13481
2006,Botswana,Maize,473.54271,22.044966666666667,17,2511
2006,Botswana,Wheat,473.54271,22.044966666666667,17,10447
2006,Brazil,Barley,1857.9855,25.56125833333333,238716,24695
2006,Brazil,Buckwheat,1857.9855,25.56125833333333,238716,10851
2006,Brazil,Garlic,1857.9855,25.56125833333333,238716,83711
2006,Brazil,Maize,1857.9855,25.56125833333333,238716,33823
2006,Brazil,Oats,1857.9855,25.56125833333333,238716,12520
2006,Brazil,Potatoes,1857.9855,25.56125833333333,238716,223802
2006,Brazil,Rye,1857.9855,25.56125833333333,238716,8025
2006,Brazil,Sweet potatoes,1857.9855,25.56125833333333,238716,116902
2006,Brazil,Wheat,1857.9855,25.56125833333333,238716,15927
2006,Bulgaria,Barley,656.7874,10.979334999999999,2104,29417
2006,Bulgaria,Carrots and turnips,656.7874,10.979334999999999,2104,205464
2006,Bulgaria,Cauliflowers and broccoli,656.7874,10.979334999999999,2104,162193
2006,Bulgaria,Garlic,656.7874,10.979334999999999,2104,37600
2006,Bulgaria,Hops,656.7874,10.979334999999999,2104,8614
2006,Bulgaria,Maize,656.7874,10.979334999999999,2104,45328
2006,Bulgaria,Oats,656.7874,10.979334999999999,2104,18540
2006,Bulgaria,"Onions, shallots, green",656.7874,10.979334999999999,2104,77160
2006,Bulgaria,Potatoes,656.7874,10.979334999999999,2104,157758
2006,Bulgaria,Rye,656.7874,10.979334999999999,2104,17149
2006,Bulgaria,Wheat,656.7874,10.979334999999999,2104,34026
2006,Burkina Faso,Maize,777.8818200000001,28.771933333333333,110,19444
2006,Burkina Faso,"Onions, shallots, green",777.8818200000001,28.771933333333333,110,170000
2006,Burkina Faso,Potatoes,777.8818200000001,28.771933333333333,110,61185
2006,Burkina Faso,Sweet potatoes,777.8818200000001,28.771933333333333,110,125728
2006,Burundi,Maize,1357.83411,20.845275,191,10159
2006,Burundi,Potatoes,1357.83411,20.845275,191,26176
2006,Burundi,Sweet potatoes,1357.83411,20.845275,191,66985
2006,Burundi,Wheat,1357.83411,20.845275,191,8007
2006,Cameroon,Ginger,1601.0844,25.01439166666667,951,58403
2006,Cameroon,Maize,1601.0844,25.01439166666667,951,22224
2006,Cameroon,Potatoes,1601.0844,25.01439166666667,951,27330
2006,Cameroon,Sweet potatoes,1601.0844,25.01439166666667,951,66603
2006,Cameroon,Wheat,1601.0844,25.01439166666667,951,13419
2006,Canada,Barley,457.7335,-4.633815,36573,29703
2006,Canada,Buckwheat,457.7335,-4.633815,36573,10725
2006,Canada,Carrots and turnips,457.7335,-4.633815,36573,343705
2006,Canada,Cauliflowers and broccoli,457.7335,-4.633815,36573,51412
2006,Canada,Garlic,457.7335,-4.633815,36573,18780
2006,Canada,Maize,457.7335,-4.633815,36573,84737
2006,Canada,Oats,457.7335,-4.633815,36573,25066
2006,Canada,Potatoes,457.7335,-4.633815,36573,130482
2006,Canada,Rye,457.7335,-4.633815,36573,23362
2006,Canada,Wheat,457.7335,-4.633815,36573,26096
2006,Central African Republic,Maize,1370.42634,25.548199999999998,23,8968
2006,Central African Republic,Potatoes,1370.42634,25.548199999999998,23,15420
2006,Chad,Maize,383.81317,27.725516666666667,42,10666
2006,Chad,Potatoes,383.81317,27.725516666666667,42,86422
2006,Chad,Sweet potatoes,383.81317,27.725516666666667,42,60000
2006,Chad,Wheat,383.81317,27.725516666666667,42,10000
2006,Chile,Barley,724.4449,8.648243333333333,9831,47041
2006,Chile,Carrots and turnips,724.4449,8.648243333333333,9831,351351
2006,Chile,Cauliflowers and broccoli,724.4449,8.648243333333333,9831,217647
2006,Chile,Garlic,724.4449,8.648243333333333,9831,66667
2006,Chile,Maize,724.4449,8.648243333333333,9831,111840
2006,Chile,Oats,724.4449,8.648243333333333,9831,48236
2006,Chile,Potatoes,724.4449,8.648243333333333,9831,220155
2006,Chile,Rye,724.4449,8.648243333333333,9831,29325
2006,Chile,Sweet potatoes,724.4449,8.648243333333333,9831,74400
2006,Chile,Wheat,724.4449,8.648243333333333,9831,44601
2006,China,Barley,548.56566,7.491441666666667,1546109,37627
2006,China,Buckwheat,548.56566,7.491441666666667,1546109,5069
2006,China,Carrots and turnips,548.56566,7.491441666666667,1546109,244489
2006,China,Cauliflowers and broccoli,548.56566,7.491441666666667,1546109,202967
2006,China,Garlic,548.56566,7.491441666666667,1546109,176180
2006,China,Ginger,548.56566,7.491441666666667,1546109,113739
2006,China,Hops,548.56566,7.491441666666667,1546109,27884
2006,China,Maize,548.56566,7.491441666666667,1546109,53272
2006,China,Oats,548.56566,7.491441666666667,1546109,14403
2006,China,"Onions, shallots, green",548.56566,7.491441666666667,1546109,348686
2006,China,Potatoes,548.56566,7.491441666666667,1546109,153168
2006,China,Rye,548.56566,7.491441666666667,1546109,12727
2006,China,Sweet potatoes,548.56566,7.491441666666667,1546109,221238
2006,China,Wheat,548.56566,7.491441666666667,1546109,45935
2006,Colombia,Barley,2931.457,24.595175,98329,14294
2006,Colombia,Carrots and turnips,2931.457,24.595175,98329,288956
2006,Colombia,Cauliflowers and broccoli,2931.457,24.595175,98329,188454
2006,Colombia,Garlic,2931.457,24.595175,98329,114667
2006,Colombia,Maize,2931.457,24.595175,98329,25368
2006,Colombia,Potatoes,2931.457,24.595175,98329,159033
2006,Colombia,Wheat,2931.457,24.595175,98329,15490
2006,Comoros,Maize,1870.1759,25.73595,1,21310
2006,Comoros,"Onions, shallots, green",1870.1759,25.73595,1,25139
2006,Comoros,Potatoes,1870.1759,25.73595,1,142857
2006,Comoros,Sweet potatoes,1870.1759,25.73595,1,23077
2006,Costa Rica,Carrots and turnips,2950.3495000000003,25.024116666666668,11199,350000
2006,Costa Rica,Cauliflowers and broccoli,2950.3495000000003,25.024116666666668,11199,73333
2006,Costa Rica,Ginger,2950.3495000000003,25.024116666666668,11199,213586
2006,Costa Rica,Maize,2950.3495000000003,25.024116666666668,11199,20770
2006,Costa Rica,"Onions, shallots, green",2950.3495000000003,25.024116666666668,11199,70000
2006,Costa Rica,Potatoes,2950.3495000000003,25.024116666666668,11199,235761
2006,Costa Rica,Sweet potatoes,2950.3495000000003,25.024116666666668,11199,30000
2006,Croatia,Barley,939.2494,11.302253333333333,2150,36387
2006,Croatia,Buckwheat,939.2494,11.302253333333333,2150,20000
2006,Croatia,Carrots and turnips,939.2494,11.302253333333333,2150,166512
2006,Croatia,Cauliflowers and broccoli,939.2494,11.302253333333333,2150,181752
2006,Croatia,Garlic,939.2494,11.302253333333333,2150,40000
2006,Croatia,Maize,939.2494,11.302253333333333,2150,65312
2006,Croatia,Oats,939.2494,11.302253333333333,2150,26744
2006,Croatia,Potatoes,939.2494,11.302253333333333,2150,163810
2006,Croatia,Rye,939.2494,11.302253333333333,2150,27326
2006,Croatia,Wheat,939.2494,11.302253333333333,2150,45833
2006,Cyprus,Barley,352.69834,19.182119166666666,812,11934
2006,Cyprus,Carrots and turnips,352.69834,19.182119166666666,812,299167
2006,Cyprus,Cauliflowers and broccoli,352.69834,19.182119166666666,812,273258
2006,Cyprus,Garlic,352.69834,19.182119166666666,812,136667
2006,Cyprus,Oats,352.69834,19.182119166666666,812,19167
2006,Cyprus,"Onions, shallots, green",352.69834,19.182119166666666,812,37500
2006,Cyprus,Potatoes,352.69834,19.182119166666666,812,297203
2006,Cyprus,Wheat,352.69834,19.182119166666666,812,13951
2006,Denmark,Barley,785.1611,9.316860833333333,3212,48156
2006,Denmark,Carrots and turnips,785.1611,9.316860833333333,3212,435950
2006,Denmark,Cauliflowers and broccoli,785.1611,9.316860833333333,3212,100053
2006,Denmark,Oats,785.1611,9.316860833333333,3212,39496
2006,Denmark,Potatoes,785.1611,9.316860833333333,3212,352642
2006,Denmark,Rye,785.1611,9.316860833333333,3212,47273
2006,Denmark,Wheat,785.1611,9.316860833333333,3212,69964
2006,Dominican Republic,Carrots and turnips,1462.46154,24.418341666666667,4116,268909
2006,Dominican Republic,Garlic,1462.46154,24.418341666666667,4116,62271
2006,Dominican Republic,Ginger,1462.46154,24.418341666666667,4116,37500
2006,Dominican Republic,Maize,1462.46154,24.418341666666667,4116,13900
2006,Dominican Republic,Potatoes,1462.46154,24.418341666666667,4116,222125
2006,Dominican Republic,Sweet potatoes,1462.46154,24.418341666666667,4116,70151
2006,Ecuador,Barley,1856.1325,21.618350000000003,7953,6270
2006,Ecuador,Carrots and turnips,1856.1325,21.618350000000003,7953,64881
2006,Ecuador,Cauliflowers and broccoli,1856.1325,21.618350000000003,7953,77470
2006,Ecuador,Garlic,1856.1325,21.618350000000003,7953,16667
2006,Ecuador,Maize,1856.1325,21.618350000000003,7953,18776
2006,Ecuador,Oats,1856.1325,21.618350000000003,7953,7143
2006,Ecuador,"Onions, shallots, green",1856.1325,21.618350000000003,7953,77500
2006,Ecuador,Potatoes,1856.1325,21.618350000000003,7953,69768
2006,Ecuador,Rye,1856.1325,21.618350000000003,7953,6957
2006,Ecuador,Sweet potatoes,1856.1325,21.618350000000003,7953,18750
2006,Ecuador,Wheat,1856.1325,21.618350000000003,7953,7774
2006,Egypt,Barley,22.96127,22.980633333333333,9781,16967
2006,Egypt,Carrots and turnips,22.96127,22.980633333333333,9781,290522
2006,Egypt,Cauliflowers and broccoli,22.96127,22.980633333333333,9781,248950
2006,Egypt,Garlic,22.96127,22.980633333333333,9781,225942
2006,Egypt,Maize,22.96127,22.980633333333333,9781,83705
2006,Egypt,Potatoes,22.96127,22.980633333333333,9781,250085
2006,Egypt,Rye,22.96127,22.980633333333333,9781,20000
2006,Egypt,Sweet potatoes,22.96127,22.980633333333333,9781,119702
2006,Egypt,Wheat,22.96127,22.980633333333333,9781,64303
2006,El Salvador,Maize,2152.70434,24.460708333333333,2266,30794
2006,El Salvador,Potatoes,2152.70434,24.460708333333333,2266,220517
2006,El Salvador,Sweet potatoes,2152.70434,24.460708333333333,2266,62292
2006,Eritrea,Barley,284.05352999999997,26.785366666666665,28,11570
2006,Eritrea,Maize,284.05352999999997,26.785366666666665,28,9755
2006,Eritrea,Potatoes,284.05352999999997,26.785366666666665,28,78493
2006,Eritrea,Wheat,284.05352999999997,26.785366666666665,28,11604
2006,Estonia,Barley,546.6133,6.514881666666667,452,21308
2006,Estonia,Buckwheat,546.6133,6.514881666666667,452,8218
2006,Estonia,Carrots and turnips,546.6133,6.514881666666667,452,234745
2006,Estonia,Cauliflowers and broccoli,546.6133,6.514881666666667,452,55062
2006,Estonia,Garlic,546.6133,6.514881666666667,452,20000
2006,Estonia,Oats,546.6133,6.514881666666667,452,19526
2006,Estonia,Potatoes,546.6133,6.514881666666667,452,132608
2006,Estonia,Rye,546.6133,6.514881666666667,452,24485
2006,Estonia,Wheat,546.6133,6.514881666666667,452,24173
2006,Ethiopia,Barley,863.13356,23.185366666666667,2603,14127
2006,Ethiopia,Carrots and turnips,863.13356,23.185366666666667,2603,62502
2006,Ethiopia,Garlic,863.13356,23.185366666666667,2603,85868
2006,Ethiopia,Ginger,863.13356,23.185366666666667,2603,33333
2006,Ethiopia,Hops,863.13356,23.185366666666667,2603,10116
2006,Ethiopia,Maize,863.13356,23.185366666666667,2603,26404
2006,Ethiopia,Oats,863.13356,23.185366666666667,2603,9046
2006,Ethiopia,"Onions, shallots, green",863.13356,23.185366666666667,2603,107548
